Date,RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,ACOGNO,AMDMNOx,ANDENOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,S&P 500,S&P: indust,S&P div yield,S&P PE ratio,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,TWEXAFEGSMTHx,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,OILPRICEx,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,UMCSENTx,DTCOLNVHFNM,DTCTHFNM,INVEST,VIXCLSx,Gold,Brent,Wheat,Soybean,Copper,KOSPI,IBOVESPA,MEXBOL,SSE,SENSEX,AUS,AUT,BEL,CAN,CHE,DEU,DNK,ESP,FIN,FRA,GBR,HKG,IRL,ITA,JPN,NLD,NOR,NZL,SGP,SWE,USA,Global,Global Ex USA,Europe,North America,Pacific,Spot return of equal-weight commodities portfolio,Carry of equal-weight commodities portfolio,Aggregate backwardation/contango,FFRENCH_MKT-RF,FFRENCH_SMB,FFRENCH_HML,FFRENCH_RMW,FFRENCH_CMA,FFRENCH_RF,VIX_logret
1/31/2014,0.005302743,0.005855848,-0.003175955,-0.010427865,-0.010483185,-0.003271398,-0.009024896,-0.010430107,-0.015755634,-0.029501003,-0.012084724,0.001236005,0.002609848,-0.007217512,-0.009946772,-0.010422572,-0.006576258,-0.007532403,-0.7497,6,0.008430869,0.001094888,0.002566156,-0.1,-1.4,0.060422459,-0.045827955,-0.043352726,0.011862535,-0.068567682,-0.057243423,0.001273093,0.002961555,0.005395476,0.008894915,-0.000165536,-0.001054435,0.001334817,0.001003783,0.000345205,0.002704223,-0.001623536,-0.000126366,-0.000275015,41,-0.1,41.6,6.788971743,4.753590191,4.094344562,6.167516491,5.459585514,6.883462586,4.624972813,5.087596335,6.192362489,5.407171771,-0.006193174,-0.043984467,-0.13748653,0.005072349,0.00386994,0.02,0.000334153,-0.000929463,0.002680054,-0.005934819,-0.003407945,0.006100441,-0.00220797,0.000468335,0.001084556,-6.92E-05,0.008032791,0.007027645,0.007195837,-0.006943915,-0.02,-0.02,-0.03,-0.03,-0.01,0.07,-0.04,-0.13,-0.19,0.05,-0.03,0,0.05,1.58,2.79,4.42,5.12,0.011615731,0.011685626,0.002908968,0.005296332,0.027899302,0.00349338,0.004192247,0.002947312,-0.000328187,-0.070696466,-0.018895542,-0.000219438,-0.015142227,-0.004477194,0.002864535,-0.002059379,-0.002441059,0.000986844,-0.000340586,-0.00019283,-0.000450655,-9.19E-05,0.001342613,0.00049454,-0.000535902,-0.000938735,-0.002471831,-0.003088011,-1.3,-0.002168583,-0.007159692,-0.00155875,14.4177,0.035086728,-0.040521197,-0.085323043,-0.022927505,-0.06053262,-0.054077712,-0.100895172,-0.063661935,-0.041680411,-0.043169767,-0.0203,-0.0092,-0.0001,-0.0701,-0.0041,-0.0338,-0.0557,-0.035,0.0077,0.0518,0.0361,0.0626,-0.163,0.062,0.1018,-0.0383,0.0189,0.0294,0.0209,-0.0053,0.0203,0.0225,0.0245,0.0085,0.0135,0.0674,0.007804626,-0.002425157,-0.001125124,-0.014693999,0.002774262,-0.009220458,-0.017567487,-0.005850512,0,0.127699677
2/28/2014,0.005603886,0.005948124,0.005592687,0.008668193,0.014356513,0.007506889,0.009494969,0.011283073,0.011379343,0.032486002,0.005709796,0.014335142,0.005511204,0.012724053,-0.003648565,0.009302955,0.007199388,-0.0009284,0.7229,246,0.01802438,0.000842891,-0.000110237,0.1,1.4,-0.040013587,0.06335518,0.018678167,-0.045229295,0.047640944,0.02568117,0.001206124,0.00268952,0.00646068,0.003669117,0.002067227,0.002897026,0.000666741,0.000969086,-0.000690528,0.001086652,-0.001258744,0.002146059,0.000504136,40.8,-0.1,41.6,6.850126166,4.49980967,4.852030264,6.228511004,5.38907173,6.946013991,4.709530201,4.8978398,6.295266001,5.529429088,0.018535675,0.016527566,-0.071448054,0.003880303,0.005200862,-0.01,-0.000852329,0.00323842,0.007238433,0.024791521,0.029955042,0.03665454,0.012850206,0.0019329,-0.000660813,-1.53E-05,-0.002923561,-0.001584041,0.028435587,-0.0174861,0,0.01,0.01,0.01,0,-0.13,-0.15,-0.04,-0.09,0.06,-0.02,0.01,0.05,1.45,2.64,4.38,5.03,-0.001587225,-0.011237949,-0.015893542,0.005328825,0.010366556,-0.00553583,-0.00658443,-0.003984149,0.031742429,0.094783831,0.017396397,-0.001321069,0.000693547,-0.006092811,-0.000517937,-0.002165679,0.000676118,-0.000855023,-0.001907207,-0.001811658,-0.001402557,-0.001312128,-0.00010032,-0.00403961,-0.000571382,0.003256128,0.01138418,0.001540437,0.4,-0.002771539,-0.00279692,0.004058278,15.4174,0.063686947,0.024784301,0.074943045,0.097593144,0.01289739,0.02416689,0.022618326,-0.042774608,-0.002241599,0.04166014,0.0344,0.0373,-0.033,0.0131,0.0188,0.0391,0.0311,0.0009,-0.0109,0.0005,0.0057,0.0542,-0.0332,0.035,0.0214,0.0268,0.0166,0.0362,0.0169,0.0376,-0.0018,0.0097,0.0209,0.014,-0.0007,0.0325,0.071759819,0.006831199,0.001901419,0.019631421,0.000906305,-0.001530862,-0.000891336,-0.001969664,0,-0.118925753
3/31/2014,0.005160836,0.005217644,0.004864441,0.007933497,0.01088861,0.009738933,0.007846981,0.008393547,0.006411488,0.009893282,0.005461208,0.010865336,0.011676523,0.014495156,0.001771236,0.008446791,-0.013724713,0.013140686,0.6707,15,0.000183127,0.003499077,0.003535298,0,-1.2,0.023706662,-0.011260068,0.00203346,0.054034752,-0.021104029,-0.043435399,0.001842703,0.002577253,0.004727568,0.005147375,0.001155783,0.002101669,-0.000444444,0.001725176,0.001073949,0.000892974,0.000288602,0.000252175,0.000366485,41.5,0.2,42,6.877296071,4.859812404,5.010635294,6.180016654,5.33753808,6.972606251,4.941642423,5.111987788,6.21860012,5.556828062,-0.012351955,0.020977478,0.070367358,0.006812901,0.004478434,-0.01,-0.001985254,-0.004910992,0.00136982,-0.01414365,-0.026010039,0.010037736,-0.011950721,0.001351212,0.001245688,2.68E-05,0.025258369,0.022823431,-0.026984379,0.007940465,0.01,-0.01,0,0,0.01,0.12,0.01,-0.07,-0.04,0.04,-0.03,0,0.05,1.56,2.64,4.3,4.98,-0.004129431,-0.01488022,0.002095227,0.003978066,0.004783187,0.00099252,0.001853303,-0.00197554,-0.045854517,-0.063666271,0.002046002,0.0009398,0.005982728,-0.001262004,-0.000178288,-0.001115791,-0.00027577,0.002170372,0.001007047,0.001008687,0.001037109,0.001414698,0.000742451,-0.000814742,0.002245409,-0.00558747,-0.022368161,0.000509795,-1.6,0.005766963,0.007654194,0.001498746,15.0074,-0.032472973,-0.012083346,0.151882428,0.03457306,-0.068033893,0.010537165,0.101192924,0.055199596,-0.023005704,0.089598632,0.0548,-0.0124,0.0149,0.0634,0.0066,0.0242,0.0105,0.1105,0.0234,0.036,0.0198,0.0474,0.1236,0.047,0.0043,0.021,0.052,0.0402,-0.0024,0.004,0.0157,0.0233,0.0306,0.0303,0.0193,0.024,0.008807855,0.00197431,0.004047634,0.001827138,-0.004775157,0.021177954,0.009233266,0.008311556,0,-0.00373857
4/30/2014,0.003139552,0.002694765,0.001654916,0.001447881,0.009653989,0.000545155,-0.003057283,-0.002922142,-0.004066467,-0.008735091,-0.002785776,-0.002134439,0.004198481,-0.004052919,0.005868709,-0.000295401,-0.046375442,0.011279341,0.0192,178,0.047888583,-0.004232545,0.000130443,-0.5,-0.4,-0.003705996,-0.074558619,-0.083542206,-0.130280442,-0.062668421,0.005436907,0.002352849,0.003513283,0.009268799,0.007589543,0.001154449,0.001442339,0.000666593,0.002166975,0.003138518,0.002551958,0.003593982,0.001511716,0.000915625,41.3,-0.1,41.9,6.949856455,4.812184355,5.236441963,6.188264123,5.501258211,6.993932975,4.787491743,5.075173815,6.300785795,5.579729826,0.00816873,0.001511382,-0.056841163,0.00804834,0.003934134,0,-0.001568875,0.001223565,0.002797028,-0.00213957,0.00418311,0.014271837,0.001467462,-0.000739514,-0.000425035,0.00028389,0.000397019,0.000697849,0.019790505,-0.013155372,0.01,0,-0.02,-0.03,-0.02,0.06,-0.01,-0.14,-0.16,0.03,-0.06,-0.04,0.02,1.61,2.62,4.15,4.81,-0.004001655,0.002608746,0.001159193,0.007431414,-0.010407805,0.001479536,0.001368543,0.000488384,0.006834651,0.01271889,-0.003592773,-0.000177523,-0.000973843,0.011606984,-6.39E-05,0.004978633,0.000988709,-0.003465816,-3.67E-05,3.72E-05,-0.000189091,-6.24E-05,0.001205344,0.004832518,-0.00185914,0.001394808,0.014229967,-0.004100463,4.1,0.001216916,0.000385799,-0.005744414,14.3339,0.005893767,0.002872633,0.022337394,0.044585396,0.001321222,0.015216018,0.032826835,0.00354214,-0.009994734,-0.004992021,0.0041,0.04,0.0101,0.0569,-0.007,0.0203,0.0072,-0.0049,0.0029,0.0074,0.017,-0.0044,0.008,0.0309,0.0381,0.01,0.0939,0.0166,0.0278,0.0343,0.0019,0.0115,0.0209,0.0163,0.0061,0.0199,0.02341719,0.003967873,0.003150154,-0.001019363,-0.0179267,0.004976787,0.014834117,0.004390945,0,-0.014960688
5/31/2014,0.003146888,0.002329048,0.001777675,0.002756787,0.00187457,0.003908541,0.002594839,0.001110593,-0.001677342,0.018668433,-0.007315646,0.006415814,0.005253866,0.009731811,-0.009517153,0.002747735,-0.01515879,-0.015341922,0.2547,181,0.010864381,0.002025379,0.001084078,0.1,-0.5,0.064693212,-0.008449564,-0.040144649,-0.05262574,-0.034803922,-0.028122189,0.001575122,0.001987137,0.001556421,0.004100719,0.000988468,0.00196348,-0.000666593,0.001509067,0.002099598,0.001186364,0.001299554,0.00088078,-0.000961428,41.4,0.2,42.1,6.914730893,4.49980967,5.117993812,6.32256524,5.262690189,6.925595197,4.744932128,5.099866428,6.23636959,5.429345629,-0.00890649,-0.02575257,-0.022025729,0.001383212,0.004748797,0,-0.002211127,0.001241854,0.003982232,-0.016359505,-0.023979327,-0.009798144,-0.002593449,-0.001299394,-6.33E-05,0.000307833,0.013590937,0.01606441,-0.006226844,0.000606498,0,-0.01,0,0,-0.01,-0.11,-0.15,-0.08,-0.14,0.02,-0.06,-0.04,0.01,1.5,2.47,4.07,4.67,-0.001938111,0.006210849,-0.006702207,0.005596918,-0.008955557,-0.007948594,-0.010183065,-0.005894882,-0.023652183,-0.011443385,0.000511116,3.87E-05,0.002052537,-0.009987782,-0.000114086,-0.003459518,-0.000373622,0.002338019,-0.000205968,-0.000214293,4.95E-05,-0.000217489,-0.002924099,-0.002671886,0.001000367,0.00046436,-0.004479912,0.003588299,-2.2,-0.00413356,9.41E-05,0.003555064,12.2317,-0.032994241,0.012323128,-0.128136235,-0.024802859,0.030556579,0.028885048,-0.008379976,0.03374775,0.008290716,0.094035983,0.0398,-0.003,0.0875,0.0456,-0.071,0,-0.0124,0.0138,-0.0226,0.0078,0.004,0.0148,-0.0476,0.0119,-0.0062,-0.0134,-0.0315,0.0713,-0.0013,0.0451,0.0108,0.0087,0.0068,0.0003,0.0135,0.008,-0.020958478,0.000981179,0.002438328,0.008885177,-0.0079796,-0.000584839,-0.000223086,-0.004622479,0,-0.070523927
6/30/2014,0.004160498,0.004127183,0.003911335,-0.000389358,0.002702034,0.00331731,-0.000644617,-0.000918343,-0.000143614,0.004031958,-0.001321181,-0.004218238,0.007291507,0.008414746,0.002414187,0.00307355,-0.037363924,-0.023062519,0.2861,235,0.045149483,0.000147724,0.0028897,-0.2,-0.5,-0.067585179,0.029266303,-0.035307793,0.053291297,-0.075390846,-0.00095648,0.002350838,0.002764955,0.004892903,0.003920933,0.00197401,0.002872815,0.000444444,0.002284415,0.002285454,0.001950948,0.00188429,0.002135813,0.002881517,41.5,-0.1,42.1,6.814542897,4.564348191,5.288267031,5.96100534,5.433722004,6.91770561,4.744932128,5.288267031,6.163314804,5.402677382,0.003565521,0.043721531,0.094496401,0.009395868,0.002090854,0.01,0.006560009,-0.001404697,0.003153556,0.014362074,0.022339789,0.012610669,0.000310395,0.002227416,0.0005225,0.000323695,0.029880822,0.029519467,-0.037945843,0.019069044,0.01,0,0.01,0.01,0,0.09,0.04,0.09,0.04,0.01,-0.06,-0.04,0,1.58,2.5,4.15,4.7,0.002422052,0.00840765,0.002836586,0.003911116,-0.005892118,0.00596101,0.007406562,0.002453012,0.002938587,0.033642922,0.00915001,-0.000580937,-0.000700608,0.004712002,-0.000182244,0.001164861,8.72E-05,-0.001653628,-5.70E-05,-0.000226604,-0.000613946,-0.000594814,0.002261236,0.000561116,-0.001408379,-8.63E-07,-0.001218439,-2.36E-06,0.6,0.003645826,-0.000115592,0.000140076,11.4496,0.060281887,0.026605709,-0.10496203,-0.064125637,0.020439593,0.012898681,0.050484221,0.02335717,0.011366645,0.035240052,-0.0002,0.0074,0.0405,0.0089,-0.0051,-0.0093,-0.0063,0.0112,0.0133,0.0667,0.0229,0.0161,-0.0674,0.0016,-0.0007,0.0146,-0.0098,0.0004,0.0528,0.0061,-0.004,0.0049,0.0135,0.0179,-0.003,0.008,-0.006872404,0.018857539,0.002757548,0.011306545,0.012970248,-0.002895125,-0.008011747,-0.008304379,0,0.006428508
7/31/2014,0.003545666,0.003531171,0.001969138,0.00634427,0.001435355,0.002684257,0.004245633,0.005140525,0.001076604,0.024884133,-0.005768138,0.013550811,0.001178008,0.005866279,-0.000702415,0.005086268,-0.032545304,0.009313532,0.4466,-136,-0.022267121,0.001924842,0.001038798,0.1,-1.2,0.073368885,-0.006199648,-0.001299827,-0.017450107,0.006397974,-0.0382005,0.00166963,0.003588241,0.006762795,0.007310568,0.001559999,0.002214263,0.000444247,0.001361471,0.002052452,0.000504536,0.001503579,0.001504891,0.000273998,41.5,-0.1,42,6.989335266,4.8978398,5.081404365,6.265301213,5.575949103,6.981005741,4.820281566,5.192956851,6.253828812,5.529429088,-0.005047413,0.237123821,0.55507614,0.057260749,0.002986863,-0.01,-0.008814355,0.000496122,0.003870892,0.000713752,0.000860294,0.013482238,0.002752287,-0.002413314,-0.00028609,0.000318329,0.01326996,0.01530092,-0.006555007,0.005054496,-0.01,0.02,-0.01,0,0.01,0.02,-0.06,-0.09,-0.07,0.04,-0.06,-0.03,0.02,1.61,2.45,4.07,4.64,-0.002052598,0.002230153,-0.00316875,0.009301297,-0.008438086,-0.002484473,-0.003241708,0.002463904,-0.007182866,-0.05573523,0.006887095,-0.000195408,-0.00194697,-0.004001371,-0.000573341,-0.00164649,0.001976596,0.000673399,-0.000458204,-0.00082444,-0.000163926,0.000376748,0.000658387,-0.00208427,0.001140718,0.001851849,0.001624695,0.00050824,-0.7,0.002337635,0.001933186,0.003601099,12.0922,-0.034287935,-0.058080247,-0.063034562,-0.134296718,0.013397926,0.016264432,0.022090799,0.005538924,0.076893601,0.005365671,-0.0348,0.0474,0.0089,0.0079,0.005,0.0348,-0.0216,-0.0119,0.0166,-0.0022,-0.0049,0.0276,-0.1196,-0.024,0.0139,0.0282,0.0447,-0.0072,0.0215,0.004,0.0102,0.0085,0.0069,0.0039,0.01,0.0109,-0.035819026,0.00540288,0.002181623,-0.008957936,-0.01909504,-0.00021771,0.003591534,0.002065297,0,0.165836369
8/31/2014,0.005341008,0.005396943,0.006799657,0.001870075,0.007391698,-0.001934822,-0.005079704,-0.006022218,-0.00561409,-0.028120068,0.000856307,-0.010006955,0.001274213,-0.00813107,0.002840495,-0.006140096,0.008987376,-0.01639863,-0.4018,503,0.052874189,0.000788116,0.000894415,-0.1,-0.7,0.007278331,-0.009581411,-0.032833179,0.019444126,-0.058434738,0.000828157,0.001350934,0.002695699,0.000354673,0.005166301,0.001557569,0.001689958,0.001331558,0.001134534,0.000986717,-0.00033053,0.000734694,0.001877935,-0.00210257,41.5,0,42,6.891625897,4.709530201,5.231108617,6.171700597,5.332718793,6.953684211,4.795790546,5.117993812,6.298949247,5.370638028,-0.008173175,-0.257688161,-0.579368733,0.001788325,0.003432694,0.01,-0.016603781,-0.00245566,0.002675878,0.011125874,0.01624855,0.030085544,-0.00061257,0.000917557,-0.000750555,0.000174444,-0.005881129,-0.00522689,0.030147948,-0.012626425,0,0,0,-0.01,0,-0.07,-0.12,-0.08,-0.04,0.04,-0.06,-0.04,0.02,1.54,2.33,3.99,4.6,0.016092003,0.013277469,0.011762669,-0.021679461,0.017263295,-0.000496401,-0.000463284,-0.000493218,-0.012834799,-0.049468173,-0.006174315,-0.001284867,-0.004270277,-0.002435268,-0.001148437,-0.001224796,-0.000317578,-0.001308188,-0.001467063,-0.001643234,-0.001290805,-0.001629202,-0.001039372,-0.002669814,-0.001392645,-0.00093107,0.001620743,-0.001023537,0.7,0.000181625,0.000357716,-0.009469359,13.3254,0.003681067,-0.027055806,0.037024127,-0.116813722,-0.030162513,0.012363368,0.107486688,0.054236917,0.01253424,0.032377807,0.0152,-0.0172,-0.0191,0.026,-0.0238,-0.0133,0.0174,0.0156,-0.0194,0.006,-0.0177,0.041,0.0377,-0.0119,-0.0003,-0.0086,0.0412,-0.0132,0.0186,0.0435,0.0166,0.0107,0.005,-0.0058,0.0174,0.0153,-0.008616143,0.000460631,0.000173008,0.018078116,0.001191381,-0.001897675,-0.002579668,-0.002230594,0,-0.146743427
9/30/2014,0.003742887,0.003778642,0.000247777,-0.000136805,-0.00190775,0.003274739,0.002591948,0.002925138,0.004509165,-0.001528924,0.006209078,-0.004496195,0.004027347,0.00294457,-0.000749648,0.000252426,0.039599177,-0.010424166,0.0908,-435,-0.02669059,-0.000576609,0.001691056,-0.2,-0.1,-0.102396296,0.06913239,-0.017627575,-0.04620387,-0.00338639,-0.023451661,0.002216461,0.002843334,0.005892769,0.005139748,0.001473357,0.001298027,0.001772657,0.002115469,0.001970519,0.001269334,0.002123026,0.001624696,0.001919913,41.6,0.1,42.2,6.930494766,4.663439094,5.129898715,6.230481448,5.480638923,6.981934677,4.882801923,5.135798437,6.280395839,5.484796933,-0.009565914,0.022815989,0.030058175,0.006049836,0.000912762,0,0.033306456,0.000419944,0.002875319,-0.027656521,-0.039363138,-0.009712154,-0.002112038,-0.002004005,0.000471008,0.000439561,0.016031658,0.012820567,-0.012344332,0.006871832,0,-0.01,-0.01,-0.01,0,0.14,0.11,0.03,0.11,0.03,-0.07,-0.05,0.02,1.68,2.44,4.02,4.71,0.025299958,0.029458487,0.042616238,-0.024857297,0.007749503,-0.002487191,-0.003251383,-0.002957366,0.036140337,0.035380952,-0.019287142,0.000231603,0.008156961,-0.002832912,0.001999128,-0.000311389,-0.000462982,0.000533613,0.000181605,0.0003029,8.34E-05,0.000377952,-0.000887099,0.000944313,0.000407095,-0.000925923,0.000801849,-0.001530482,2.1,0.000870481,-0.001243261,0.007607595,13.4618,-0.063472274,-0.086174789,-0.141285137,-0.176464489,-0.041520005,-0.064749631,-0.216780345,-0.042687512,0.064543728,-0.021653717,-0.0123,0.0371,0.0025,0.0037,0.0129,0.0231,-0.0422,-0.0463,-0.0064,-0.0311,0.0004,0.0266,-0.0133,0.0058,-0.0243,-0.0432,0.0404,-0.0706,-0.0008,0.0162,0.0247,0.0103,-0.0041,-0.004,0.023,-0.006,-0.052946539,-0.002424943,0.001245294,-0.008464568,-0.016517911,-0.006951747,0.005317186,-0.00254858,0,0.130027634
10/31/2014,0.004672337,0.004931779,0.006146149,0.00128611,0.003007945,5.15E-05,-2.27E-05,0.001161178,-0.00329066,-0.003419862,-0.003256284,0.010452149,0.000188652,-0.006797469,-0.003656865,-0.001343045,-0.000900548,-0.014351103,-0.026,98,0.026953387,0.002413133,0.004411897,-0.2,0.4,0.053109825,-0.107098136,-0.021664825,-0.026781023,-0.01917867,-0.021414095,0.001803969,0.002474866,-0.002824196,0.002719784,0.00269553,0.002979084,0.002211412,0.001695803,0.002797522,0.000434333,0.003289242,0.000998502,0.00091295,41.6,0,42.1,6.979145275,4.574710979,5.068904202,6.393590754,5.393627546,6.997595983,4.762173935,5.036952602,6.29710932,5.634789603,-0.01464256,-0.036373341,-0.107266635,0.000116488,0.00232504,0.01,-0.017998206,0.002425407,0.005561635,-0.005498624,-0.009721853,-0.019223936,-0.005180846,-0.000586854,-0.003675519,-0.000202555,-0.028476673,-0.032814299,0.0721259,-0.034151402,0,0,0,0.01,-0.01,-0.22,-0.23,-0.19,-0.11,0.03,-0.07,-0.04,0.01,1.46,2.21,3.83,4.6,0.015576429,0.016721736,0.005576196,-0.013348363,0.01808986,-8.93E-06,-0.000484704,-0.00745584,-0.040641098,-0.064185192,-0.026955884,-0.000269522,-0.003981019,-0.000148353,-0.000880301,-0.00120883,0.001669928,0.00035012,-0.000118633,-0.000380926,-0.000223946,-0.000503925,0.002101509,-0.001695188,-0.000551929,-0.000462,-0.004446817,0.002548811,2.3,-0.007494172,-0.003709641,-0.006584936,18.2073,-0.029576847,-0.097679097,0.108495314,0.136196876,0.013048331,-0.043042709,0.003860363,-0.001628413,0.027393278,0.053525183,0.0277,-0.035,-0.0309,0.015,-0.0177,0.0112,-0.0224,0.0162,-0.0117,0.0246,-0.0298,0.0093,0.0829,0.0008,0.0028,0.0483,0.0345,-0.0036,-0.0084,-0.0156,0.0208,0.0123,0.0036,-0.0008,0.0204,0.0073,0.002378508,0.000413372,0.000678297,0.010801121,0.015368588,-0.007166612,-0.001612344,0.000107975,0,-0.065396263
11/30/2014,0.005461042,0.005897562,0.002657627,0.00267367,0.003112172,0.006540298,0.01203237,0.015365866,0.018891616,0.030663546,0.015579667,0.012120259,0.000788525,0.004141796,0.002887742,0.006538744,0.066812163,0.001652826,0.5785,-169,-0.024725065,0.000492153,-0.000156022,0.1,0.4,-0.008051573,0.043808834,-0.015023757,0,-0.022378556,0.009821738,0.002079114,0.001903538,-0.001887238,0.002074855,0.002037241,0.002196241,0.001765615,0.00210743,0.002224863,0.000520951,0.002143831,0.002242992,0.000684166,41.6,0,42.2,6.908754779,4.644390899,5.135798437,6.120297419,5.605802066,6.965080346,4.8978398,4.96284463,6.238324625,5.598421959,-0.015908782,-0.007169513,0.059287976,0.001421327,0.00355839,0.01,0.003847381,-0.002251362,0.004999601,-0.031850015,-0.050005745,-0.067062788,0.009309237,0.001354083,0.002732326,0.00018259,0.053907733,0.053069571,-0.0896387,0.053768766,0,0.01,0,0.02,0.03,0.07,0.03,0,0.1,0.04,-0.07,-0.02,0.04,1.53,2.24,3.83,4.7,0.022257497,0.011893724,0.073792259,-0.019030249,0.010028038,-0.00051011,-2.18E-05,0.001912665,0.019798261,-0.008313433,0.036384968,-0.001686501,-0.003569315,-0.009619222,0.002237285,-0.004536834,-0.005206325,1.78E-05,-0.002051732,-0.002660427,-0.002005254,-0.000514005,-0.003917967,-0.004149524,0.001211092,-2.13E-07,0.003634163,-0.001529701,1.9,-0.001851901,0.002458138,0.00194146,13.4181,-0.004751496,-0.202082256,0.080692551,-0.029577914,-0.063335875,-0.027539475,-0.040238824,-0.05179532,0.09848033,0.015419766,0.0134,0.0092,-0.0046,0.0177,-0.011,-0.018,0.0341,0.0047,-0.0082,-0.0535,-0.0147,0.0687,0.0562,-0.0284,-0.0507,-0.0196,-0.0003,0.0299,0.0065,0.0105,0.0238,0.0087,-0.0074,-0.0163,0.0234,-0.0008,-0.035652443,-0.000418894,0.000802416,0.010949872,-0.009468477,-0.013416152,0.006615308,0.000848067,0,-0.022227522
12/31/2014,0.006635616,0.006370839,0.002301975,0.005771683,-0.005584761,-0.000511384,-0.004048592,-0.004313449,-0.002809143,-0.004526775,-0.00232637,-0.010850096,0.00337562,0.000790443,-0.00218323,-0.002000844,-0.048671037,0.024009214,-0.0722,287,0.055721942,-0.00103572,0.001430417,-0.2,0,-0.042946319,-0.035150771,-0.038331799,-0.097455336,-0.010307538,-0.024649747,0.001910969,0.001284126,-0.004259353,0.003342621,0.000651042,0.000387072,0.001101928,0.002012015,0.001693608,0.001318529,0.000490111,0.000870918,0.000683698,41.6,0,42.1,6.978213743,4.744932128,5.135798437,6.202535517,5.683579767,6.977281342,4.543294782,5.129898715,6.352629396,5.459585514,-0.033450708,-0.023363434,-0.105150233,-0.00645614,-0.001791032,0.02,0.011974189,0.003697701,0.009904595,0.070514627,0.104104345,0.035262136,0.000356433,0.001332872,0.003447369,0.00066179,0.004733055,0.000999493,0.0063796,0.00718623,0.03,0.02,0.01,0.04,0.08,0.02,-0.12,-0.13,-0.05,0.03,-0.09,-0.01,0.09,1.52,2.09,3.67,4.62,0.016341211,0.011446374,0.025668716,-0.008085354,0.018113108,-0.010123621,-0.013317584,-0.009736394,-0.043849953,-0.137924656,-0.006177091,-0.001204942,-0.000884121,-0.011088134,0.00090599,-0.003214208,0.000951735,0.000146177,-0.001619972,-0.001540933,-0.001387439,-0.00076773,-0.000190479,-0.003090465,-0.000146098,-0.000922297,-0.00121334,-0.001527365,4.8,0.005696239,0.008581016,0.01077133,16.1928,0.014449066,-0.20181176,0.02142327,0.003193714,-0.012136285,-0.018269207,-0.118633375,-0.082062201,0.176544962,-0.057766896,-0.0064,0.0321,0.0029,0.0059,-0.0182,0.0414,-0.0048,0.0678,-0.0324,-0.0205,0.0064,0.0046,-0.1498,-0.0167,0.0366,0.0186,-0.0651,0.0026,-0.0325,-0.0114,0.0029,0.0055,0.0082,0.0029,0.0031,0.016,-0.067812166,0.000583004,0.000597251,-0.000232109,0.012201558,0.009653878,-0.005572946,0.003704755,0,0.158471102
